searge, name
field_192764_a, body
field_192765_b, tail
field_192766_c, wingLeft
field_192767_d, wingRight
field_192768_e, head
field_192769_f, head2
field_192770_g, beak1
field_192771_h, beak2
field_192772_i, feather
field_192773_j, legLeft
field_192774_k, legRight
field_192775_l, state
field_192782_a, LOGGER
field_192783_b, GSON
field_192784_c, ADVANCEMENT_LIST
field_192785_d, advancementsDir
field_192792_ep, ENTITY_PARROT_AMBIENT
field_192793_eq, ENTITY_PARROT_DEATH
field_192794_er, ENTITY_PARROT_HURT
field_192795_es, ENTITY_PARROT_STEP
field_192796_et, ENTITY_PARROT_FLY
field_192797_eu, ENTITY_PARROT_EAT
field_192800_a, LOGGER
field_192801_b, mc
field_192802_c, advancementList
field_192803_d, advancementToProgress
field_192804_e, listener
field_192818_b, isGuiOpen
field_192819_c, isFilteringCraftable
field_192828_d, LOGGER
field_192832_b, moveForward
field_192835_a, HOTBAR_SIZE
field_192862_a, PARROT_TEXTURES
field_192865_a, leftRenderer
field_192866_b, rightRenderer
field_192867_c, renderManager
field_192868_d, leftModel
field_192869_e, leftResource
field_192870_f, leftUniqueId
field_192871_g, leftEntityClass
field_192872_h, rightModel
field_192873_i, rightResource
field_192874_j, rightUniqueId
field_192875_k, rightEntityClass
field_192882_a, entityId
field_192883_b, renderer
field_192884_c, model
field_192885_d, textureLocation
field_192886_e, clazz
field_192992_s, centered
field_192996_f, PATTERN
field_192997_l, description
field_193018_j, recipeTabs
field_193022_s, recipeBookPage
field_193025_i, narratorButton
field_193034_aS, toastGui
field_193035_aW, tutorial
field_193036_D, functionManager
field_193041_b, lastExecution
field_193042_c, updateLastExecution
field_193043_a, delegate
field_193053_a, color
field_193057_b, recipeUsed
field_193067_a, LOGGER
field_193068_b, functionDir
field_193069_c, server
field_193070_d, functions
field_193071_e, currentGameLoopFunctionId
field_193072_f, gameLoopFunction
field_193073_g, gameLoopFunctionSender
field_193080_a, AGGRESSIVE
field_193087_b, spellTicks
field_193088_c, SPELL
field_193089_bx, activeSpell
field_193099_c, ghostTime
field_193100_bx, renderLocations
field_193107_ct, levitationStartPos
field_193108_cu, levitatingSince
field_193109_cv, disconnected
field_193110_cw, enteredNetherPosition
field_193112_y, widthTooNarrow
field_193121_a, ILLUSIONIST
field_193125_h, displayText
field_193129_e, function
field_193130_A, USED_TOTEM
field_193131_B, NETHER_TRAVEL
field_193132_s, ITEM_DURABILITY_CHANGED
field_193133_t, LEVITATION
field_193134_u, CHANGED_DIMENSION
field_193135_v, TICK
field_193136_w, TAME_ANIMAL
field_193137_x, PLACED_BLOCK
field_193138_y, CONSUME_ITEM
field_193139_z, EFFECTS_CHANGED
field_193144_a, ID
field_193145_b, listeners
field_193149_a, ID
field_193150_b, listeners
field_193154_a, ID
field_193155_b, listeners
field_193159_a, ID
field_193160_b, listeners
field_193164_a, ID
field_193165_b, listeners
field_193169_a, ID
field_193170_b, listeners
field_193174_a, ID
field_193175_b, listeners
field_193179_a, ID
field_193180_b, listeners
field_193183_a, ID
field_193184_b, listeners
field_193188_a, ID
field_193189_b, listeners
field_193191_a, from
field_193192_b, to
field_193194_a, item
field_193196_a, effects
field_193198_a, item
field_193199_b, durability
field_193200_c, delta
field_193202_a, distance
field_193203_b, duration
field_193205_a, location
field_193207_a, entered
field_193208_b, exited
field_193209_c, distance
field_193211_a, block
field_193212_b, properties
field_193213_c, location
field_193214_d, item
field_193217_a, entity
field_193219_a, item
field_193225_b, description
field_193226_f, showToast
field_193227_g, announceToChat
field_193228_h, hidden
field_193230_f, format
field_193235_a, playerAdvancements
field_193236_b, listeners
field_193241_a, playerAdvancements
field_193242_b, listeners
field_193253_a, tutorial
field_193254_a, MOVE_TITLE
field_193255_b, MOVE_DESCRIPTION
field_193256_c, LOOK_TITLE
field_193257_d, LOOK_DESCRIPTION
field_193258_e, tutorial
field_193259_f, moveToast
field_193260_g, lookToast
field_193261_h, timeWaiting
field_193262_i, timeMoved
field_193263_j, timeLooked
field_193264_k, moved
field_193265_l, turned
field_193266_m, moveCompleted
field_193267_n, lookCompleted
field_193268_a, TREE_BLOCKS
field_193269_b, TITLE
field_193270_c, DESCRIPTION
field_193271_d, tutorial
field_193272_e, toast
field_193273_f, timeWaiting
field_193274_a, LOG_BLOCKS
field_193275_b, TITLE
field_193276_c, DESCRIPTION
field_193277_d, tutorial
field_193278_e, toast
field_193279_f, timeWaiting
field_193280_g, resetCount
field_193281_a, TITLE
field_193282_b, DESCRIPTION
field_193283_c, tutorial
field_193284_d, toast
field_193285_e, timeWaiting
field_193286_a, TITLE
field_193287_b, DESCRIPTION
field_193288_c, tutorial
field_193289_d, toast
field_193290_e, timeWaiting
field_193304_a, minecraft
field_193305_b, tutorialStep
field_193316_g, name
field_193317_h, tutorial
field_193321_c, spellWarmup
field_193322_d, spellCooldown
field_193325_b, lastTargetId
field_193334_e, FLYING_SPEED
field_193345_g, id
field_193346_h, particleSpeed
field_193351_w, colorValue
field_193352_x, colorComponentValues
field_193370_a, EMPTY
field_193371_b, matchingStacks
field_193380_a, REGISTRY
field_193381_c, nextAvailableId
field_193388_c, LOGGER
field_193389_b, MAP_COLORS
field_193415_c, chunksBeingSaved
field_193416_e, fixer
field_193419_i, directEntity
field_193420_j, sourceEntity
field_193423_a, ANY
field_193424_b, x
field_193425_c, y
field_193426_d, z
field_193427_e, horizontal
field_193428_f, absolute
field_193433_a, playerAdvancements
field_193434_b, listeners
field_193435_d, location
field_193436_e, effects
field_193437_f, nbt
field_193442_a, playerAdvancements
field_193443_b, listeners
field_193444_e, durability
field_193445_h, nbt
field_193450_a, playerAdvancements
field_193451_b, listeners
field_193455_a, ANY
field_193456_b, biome
field_193457_c, x
field_193458_d, y
field_193459_e, z
field_193460_f, feature
field_193461_g, dimension
field_193465_a, amplifier
field_193466_b, duration
field_193467_c, ambient
field_193468_d, visible
field_193473_a, ANY
field_193474_b, effects
field_193479_a, ANY
field_193480_b, tag
field_193485_a, playerAdvancements
field_193486_b, listeners
field_193491_a, playerAdvancements
field_193492_b, listeners
field_193498_a, playerAdvancements
field_193499_b, listeners
field_193504_a, playerAdvancements
field_193505_b, listeners
field_193510_a, playerAdvancements
field_193511_b, listeners
field_193519_a, EMPTY
field_193520_b, id
field_193521_c, isValid
field_193522_d, function
field_193524_a, function
field_193525_a, command
field_193530_b, entries
field_193540_c, name
field_193541_d, baseTranslationKey
field_193553_f, NAMES
field_193554_g, name
field_193555_h, parents
field_193556_i, children
field_193559_aa, RED_STAINED_HARDENED_CLAY
field_193560_ab, BLACK_STAINED_HARDENED_CLAY
field_193561_M, WHITE_STAINED_HARDENED_CLAY
field_193562_N, ORANGE_STAINED_HARDENED_CLAY
field_193563_O, MAGENTA_STAINED_HARDENED_CLAY
field_193564_P, LIGHT_BLUE_STAINED_HARDENED_CLAY
field_193565_Q, YELLOW_STAINED_HARDENED_CLAY
field_193566_R, LIME_STAINED_HARDENED_CLAY
field_193567_S, PINK_STAINED_HARDENED_CLAY
field_193568_T, GRAY_STAINED_HARDENED_CLAY
field_193569_U, SILVER_STAINED_HARDENED_CLAY
field_193570_V, CYAN_STAINED_HARDENED_CLAY
field_193571_W, PURPLE_STAINED_HARDENED_CLAY
field_193572_X, BLUE_STAINED_HARDENED_CLAY
field_193573_Y, BROWN_STAINED_HARDENED_CLAY
field_193574_Z, GREEN_STAINED_HARDENED_CLAY
field_193575_b, BLOCK_COLORS
field_193583_c, SIMPLE_VALUE
field_193587_b, data
field_193591_a, LOGGER
field_193615_a, DOUBLE_PATTERN_NOSUFFIX
field_193616_b, DOUBLE_PATTERN
field_193617_c, FLOAT_PATTERN
field_193618_d, BYTE_PATTERN
field_193619_e, LONG_PATTERN
field_193620_f, SHORT_PATTERN
field_193621_g, INT_PATTERN
field_193622_h, string
field_193623_i, cursor
field_193627_d, CATEGORY_ORDER
field_193629_ap, keyBindSaveToolbar
field_193630_aq, keyBindLoadToolbar
field_193631_S, tutorialStep
field_193632_b, NARRATOR_MODES
field_193637_b, displaySupplierFunction
field_193638_c, keybind
field_193639_d, displaySupplier
field_193643_a, INSTANCE
field_193646_a, state
field_193647_c, displayedRecipes
field_193649_d, recipe
field_193654_a, TEXTURE_TOASTS
field_193655_b, NO_TOKEN
field_193659_c, type
field_193660_d, title
field_193661_e, subtitle
field_193662_f, firstDrawTime
field_193663_g, newDisplay
field_193666_c, recipesOutputs
field_193667_d, firstDrawTime
field_193668_e, hasNewOutputs
field_193671_c, icon
field_193672_d, title
field_193673_e, subtitle
field_193674_f, visibility
field_193675_g, lastDelta
field_193676_h, displayedProgress
field_193677_i, currentProgress
field_193678_j, hasProgressBar
field_193679_c, advancement
field_193688_b, toast
field_193689_c, animationTime
field_193690_d, visibleTime
field_193691_e, visibility
field_193703_f, column
field_193704_g, row
field_193737_b, totalPages
field_193738_c, currentPage
field_193740_e, forwardButton
field_193741_f, backButton
field_193743_h, buttons
field_193754_s, minecraft
field_193757_v, listeners
field_193768_e, hasErrored
field_193772_a, headPiece
field_193773_b, footPiece
field_193774_c, legs
field_193775_b, hat
field_193777_bb, ENTITY_ENDEREYE_DEATH
field_193778_H, ENTITY_BOAT_PADDLE_LAND
field_193779_I, ENTITY_BOAT_PADDLE_WATER
field_193780_J, ENTITY_BOBBER_RETRIEVE
field_193781_bp, BLOCK_END_PORTAL_FRAME_FILL
field_193782_bq, BLOCK_END_PORTAL_SPAWN
field_193783_dc, ENTITY_ILLUSION_ILLAGER_AMBIENT
field_193784_dd, ENTITY_ILLAGER_CAST_SPELL
field_193785_eE, BLOCK_NOTE_XYLOPHONE
field_193786_de, ENTITY_ILLAGER_DEATH
field_193787_df, ENTITY_ILLUSION_ILLAGER_HURT
field_193788_dg, ENTITY_ILLAGER_MIRROR_MOVE
field_193789_dh, ENTITY_ILLAGER_PREPARE_BLINDNESS
field_193790_di, ENTITY_ILLAGER_PREPARE_MIRROR
field_193791_eM, E_PARROT_IM_BLAZE
field_193792_eN, E_PARROT_IM_CREEPER
field_193793_eO, E_PARROT_IM_ELDER_GUARDIAN
field_193794_eP, E_PARROT_IM_ENDERDRAGON
field_193795_eQ, E_PARROT_IM_ENDERMAN
field_193796_eR, E_PARROT_IM_ENDERMITE
field_193797_eS, E_PARROT_IM_EVOCATION_ILLAGER
field_193798_eT, E_PARROT_IM_GHAST
field_193799_eU, E_PARROT_IM_HUSK
field_193800_eV, E_PARROT_IM_ILLUSION_ILLAGER
field_193801_eW, E_PARROT_IM_MAGMACUBE
field_193802_eX, E_PARROT_IM_POLAR_BEAR
field_193803_eY, E_PARROT_IM_SHULKER
field_193804_eZ, E_PARROT_IM_SILVERFISH
field_193805_fG, ENTITY_PLAYER_HURT_DROWN
field_193806_fH, ENTITY_PLAYER_HURT_ON_FIRE
field_193807_ew, BLOCK_NOTE_BELL
field_193808_ex, BLOCK_NOTE_CHIME
field_193809_ey, BLOCK_NOTE_FLUTE
field_193810_ez, BLOCK_NOTE_GUITAR
field_193811_fa, E_PARROT_IM_SKELETON
field_193812_fb, E_PARROT_IM_SLIME
field_193813_fc, E_PARROT_IM_SPIDER
field_193814_fd, E_PARROT_IM_STRAY
field_193815_fe, E_PARROT_IM_VEX
field_193816_ff, E_PARROT_IM_VINDICATION_ILLAGER
field_193817_fg, E_PARROT_IM_WITCH
field_193818_fh, E_PARROT_IM_WITHER
field_193819_fi, E_PARROT_IM_WITHER_SKELETON
field_193820_fj, E_PARROT_IM_WOLF
field_193821_fk, E_PARROT_IM_ZOMBIE
field_193822_fl, E_PARROT_IM_ZOMBIE_PIGMAN
field_193823_fm, E_PARROT_IM_ZOMBIE_VILLAGER
field_193842_a, LOGGER
field_193843_g, bed
field_193848_a, TEXTURES
field_193849_d, model
field_193850_e, version
field_193851_a, minecraft
field_193852_g, solidFace
field_193853_n, solidFaceEnabled
field_193921_u, category
field_193922_v, animationTime
field_193924_p, recipe
field_193925_q, isCraftable
field_193930_p, book
field_193931_r, time
field_193932_t, currentIndex
field_193938_f, screen
field_193939_q, minX
field_193940_r, minY
field_193959_i, LOGGER
field_193960_m, toggleRecipesBtn
field_193961_o, craftingSlots
field_193962_q, searchBar
field_193963_r, lastSearch
field_193964_s, recipeBook
field_193965_u, stackedContents
field_193966_v, timesInventoryChanged
field_193972_f, buttonList
field_193973_l, lastRecipeClicked
field_193974_m, time
field_193977_u, focused
field_193978_M, widthCopyright
field_193979_N, widthCopyrightRest
field_193980_h, poem
field_193981_i, onFinished
field_193995_ae, searchTreeManager
field_193996_ah, renderPartialTicksPaused
field_194002_b, positionVector
field_194003_c, position
field_194004_d, permissionLevel
field_194005_e, entity
field_194006_f, sendCommandFeedback
field_194008_a, RESOURCE_LOCATION_EMPTY
field_194011_a, ITEMS
field_194012_b, RECIPES
field_194013_c, trees
field_194017_h, timesChanged
field_194020_g, commandQueue
field_194021_h, isExecuting
field_194031_B, buttonClicked
field_194033_a, leftItr
field_194034_b, rightItr
field_194035_c, numbers
field_194036_d, left
field_194037_e, right
field_194044_a, byName
field_194045_b, byId
field_194046_c, nameFunc
field_194047_d, idFunc
field_194048_e, contents
field_194049_f, numericContents
field_194061_a, list
field_194062_b, DEBUG_PRINT_COMPARISONS
field_194063_c, DEBUG_PRINT_ARRAY
field_194064_d, LOGGER
field_194065_e, chars
field_194066_f, wordStarts
field_194067_g, suffixToT
field_194068_h, offsets
field_194069_i, maxStringLength
field_194077_a, recipes
field_194078_b, newRecipes
field_194086_e, RECIPES_BY_TAB
field_194087_f, ALL_RECIPES
field_194105_b, recipe
field_194106_c, ingredients
field_194107_d, ingredientCount
field_194108_e, possessedIngredientStacks
field_194109_f, possessedIngredientStackCount
field_194110_g, data
field_194111_h, path
field_194124_a, itemToCount
field_194126_a, LOGGER
field_194131_c, isAdvanced
field_194137_e, group
field_194138_c, group
field_194140_c, matchingStacksPacked
field_194146_ao, keyBindAdvancements
field_194147_b, renderPartialTicks
field_194148_c, elapsedPartialTicks
field_194149_e, tickLength
field_194155_a, tab
field_194157_a, purpose
field_194166_a, action
field_194167_b, tab
field_194168_d, hasPlayedSound
field_194170_c, sound
field_194186_b, ingredient
field_194190_c, time
field_194201_b, hoveredButton
field_194202_c, overlay
field_194203_f, recipeLists
field_194204_k, recipeBook
field_194205_l, lastClickedRecipe
field_194206_m, lastClickedRecipeList
field_194215_b, craftable
field_194216_c, canFit
field_194217_d, inBook
field_194218_e, singleResultItem
field_194219_b, hasErrored
field_194221_k, lastSelectedTab
field_194223_a, functionManager
field_194224_b, sender
field_194225_c, entry
field_194226_id, UI_TOAST_IN
field_194227_ie, UI_TOAST_OUT
field_194228_if, UI_TOAST_CHALLENGE_COMPLETE
field_194231_f, selectedTab
field_70009_b, buffer
field_70116_cv, serverPosZ
field_70117_cu, serverPosY
field_70118_ct, serverPosX
field_70121_D, boundingBox
field_70122_E, onGround
field_70123_F, collidedHorizontally
field_70124_G, collidedVertically
field_70125_A, rotationPitch
field_70126_B, prevRotationYaw
field_70127_C, prevRotationPitch
field_70128_L, isDead
field_70130_N, width
field_70131_O, height
field_70132_H, collided
field_70133_I, velocityChanged
field_70134_J, isInWeb
field_70136_U, lastTickPosZ
field_70137_T, lastTickPosY
field_70138_W, stepHeight
field_70140_Q, distanceWalkedModified
field_70141_P, prevDistanceWalkedModified
field_70142_S, lastTickPosX
field_70143_R, fallDistance
field_70144_Y, entityCollisionReduction
field_70145_X, noClip
field_70146_Z, rand
field_70148_d, firstUpdate
field_70150_b, nextStepDistance
field_70152_a, nextEntityID
field_70155_l, renderDistanceWeight
field_70156_m, preventEntitySpawning
field_70158_ak, ignoreFrustumCheck
field_70159_w, motionX
field_70160_al, isAirBorne
field_70161_v, posZ
field_70162_ai, chunkCoordY
field_70163_u, posY
field_70164_aj, chunkCoordZ
field_70165_t, posX
field_70166_s, prevPosZ
field_70167_r, prevPosY
field_70169_q, prevPosX
field_70170_p, world
field_70171_ac, inWater
field_70172_ad, hurtResistantTime
field_70173_aa, ticksExisted
field_70175_ag, addedToChunk
field_70176_ah, chunkCoordX
field_70177_z, rotationYaw
field_70178_ae, isImmuneToFire
field_70179_y, motionZ
field_70180_af, dataManager
field_70181_x, motionY
field_70191_b, throwableShake
field_70192_c, thrower
field_70194_h, ticksInGround
field_70195_i, ticksInAir
field_70221_f, shatterOrDrop
field_70222_d, targetZ
field_70223_e, despawnTimer
field_70224_b, targetX
field_70225_c, targetY
field_70230_d, accelerationZ
field_70232_b, accelerationX
field_70233_c, accelerationY
field_70234_an, ticksInAir
field_70235_a, shootingEntity
field_70236_j, ticksAlive
field_70249_b, arrowShake
field_70250_c, shootingEntity
field_70251_a, pickupStatus
field_70252_j, ticksInGround
field_70253_h, inData
field_70254_i, inGround
field_70255_ao, damage
field_70256_ap, knockbackStrength
field_70257_an, ticksInAir
field_70259_a, parent
field_70261_a, innerRotation
field_70262_b, lightningState
field_70263_c, boltLivingTime
field_70264_a, boltVertex
field_70273_g, lerpYaw
field_70281_h, lerpX
field_70290_d, hoverStart
field_70291_e, health
field_70292_b, age
field_70457_g, itemStack
field_70458_d, player
field_70460_b, armorInventory
field_70461_c, currentItem
field_70462_a, mainInventory
field_70464_b, inventoryWidth
field_70465_c, eventHandler
field_70466_a, stackList
field_70467_a, stackResult
field_70472_d, currentRecipe
field_70473_e, currentRecipeIndex
field_70474_b, slots
field_70475_c, player
field_70476_a, merchant
field_70477_b, upperChest
field_70478_c, lowerChest
field_70479_a, name
field_70480_d, changeListeners
field_70481_b, slotsCount
field_70482_c, inventoryContents
field_70483_a, inventoryTitle
field_70488_a, associatedChest
field_70499_f, isInReverse
field_70500_g, MATRIX
field_70506_as, velocityZ
field_70507_ar, velocityY
field_70508_aq, velocityX
field_70509_j, minecartY
field_70510_h, turnProgress
field_70511_i, minecartX
field_70512_ao, minecartYaw
field_70513_ap, minecartPitch
field_70514_an, minecartZ
field_70516_a, fuse
field_70520_f, tickCounter1
field_70522_e, art
field_70529_d, xpOrbHealth
field_70530_e, xpValue
field_70531_b, xpOrbAge
field_70532_c, delayBeforeCanPickup
field_70533_a, xpColor
field_70544_f, particleScale
field_70545_g, particleGravity
field_70546_d, particleAge
field_70547_e, particleMaxAge
field_70548_b, particleTextureJitterX
field_70549_c, particleTextureJitterY
field_70551_j, particleBlue
field_70552_h, particleRed
field_70553_i, particleGreen
field_70554_ao, interpPosY
field_70555_ap, interpPosZ
field_70556_an, interpPosX
field_70562_a, flameScale
field_70563_a, materialType
field_70564_aq, bobTimer
field_70565_a, oSize
field_70566_as, coordZ
field_70567_ar, coordY
field_70568_aq, coordX
field_70569_a, oSize
field_70570_a, reddustParticleScale
field_70571_a, portalParticleScale
field_70572_as, portalPosZ
field_70573_ar, portalPosY
field_70574_aq, portalPosX
field_70575_a, particleScaleOverTime
field_70576_a, footstepAge
field_70577_ar, currentFootSteps
field_70578_aq, footstepMaxAge
field_70579_a, timeSinceStart
field_70580_aq, maximumTime
field_70581_a, life
field_70582_as, size
field_70583_ar, textureManager
field_70584_aq, lifeTime
field_70585_a, noteParticleScale
field_70586_a, lavaParticleScale
field_70587_a, smokeParticleScale
field_70588_a, snowDigParticleScale
field_70590_a, baseSpellTextureIndex
field_70593_as, maxAge
field_70594_ar, age
field_70696_bz, attackTarget
field_70699_by, navigator
field_70701_bs, moveVertical
field_70702_br, moveStrafing
field_70703_bu, isJumping
field_70704_bt, randomYawVelocity
field_70708_bq, idleTime
field_70709_bj, interpTargetPitch
field_70713_bf, activePotionsMap
field_70714_bg, tasks
field_70715_bh, targetTasks
field_70716_bi, newPosRotationIncrements
field_70717_bb, attackingPlayer
field_70718_bc, recentlyHit
field_70720_be, arrowHitTimer
field_70721_aZ, limbSwingAmount
field_70723_bA, senses
field_70725_aQ, deathTime
field_70726_aT, cameraPitch
field_70727_aS, prevCameraPitch
field_70728_aV, experienceValue
field_70729_aU, dead
field_70732_aI, prevSwingProgress
field_70733_aJ, swingProgress
field_70737_aN, hurtTime
field_70738_aO, maxHurtTime
field_70739_aP, attackedAtYaw
field_70741_aB, unused180
field_70744_aE, scoreValue
field_70746_aG, landMovementFactor
field_70747_aH, jumpMovementFactor
field_70749_g, lookHelper
field_70752_e, potionsNeedUpdate
field_70755_b, revengeTarget
field_70756_c, revengeTimer
field_70757_a, livingSoundTime
field_70758_at, prevRotationYawHead
field_70759_as, rotationYawHead
field_70760_ar, prevRenderYawOffset
field_70761_aq, renderYawOffset
field_70762_j, bodyHelper
field_70763_ax, prevMovedDistance
field_70764_aw, movedDistance
field_70765_h, moveHelper
field_70767_i, jumpHelper
field_70768_au, prevOnGroundSpeedFactor
field_70769_ao, randomUnused2
field_70770_ap, randomUnused1
field_70771_an, maxHurtResistantTime
field_70772_bD, maximumHomeDistance
field_70773_bE, jumpTicks
field_70775_bC, homePosition
field_70811_b, squishFactor
field_70812_c, prevSquishFactor
field_70813_a, squishAmount
field_70827_d, CARRIABLE_BLOCKS
field_70833_d, timeSinceIgnited
field_70834_e, lastActiveTime
field_70837_d, angerLevel
field_70838_e, randomSoundDelay
field_70847_d, heightOffset
field_70848_e, heightOffsetUpdateTime
field_70855_f, attackTimer
field_70856_g, holdRoseTick
field_70857_d, village
field_70858_e, homeCheckTimer
field_70859_f, squidYaw
field_70860_g, prevSquidYaw
field_70861_d, squidPitch
field_70862_e, prevSquidPitch
field_70863_bz, randomMotionSpeed
field_70864_bA, rotationVelocity
field_70865_by, lastTentacleAngle
field_70866_j, tentacleAngle
field_70867_h, squidRotation
field_70868_i, prevSquidRotation
field_70869_bD, randomMotionVecY
field_70870_bE, randomMotionVecZ
field_70871_bB, rotateSpeed
field_70872_bC, randomMotionVecX
field_70881_d, inLove
field_70883_f, destPos
field_70884_g, oFlapSpeed
field_70886_e, wingRotation
field_70887_j, timeUntilNextEgg
field_70888_h, oFlap
field_70889_i, wingRotDelta
field_70899_e, sheepTimer
field_70911_d, aiSit
field_70914_e, aiTempt
field_70924_f, headRotationCourseOld
field_70925_g, isWet
field_70926_e, headRotationCourse
field_70927_j, prevTimeWolfIsShaking
field_70928_h, isShaking
field_70929_i, timeWolfIsShaking
field_70935_b, customer
field_70936_c, recipeList
field_70937_a, merchantInventory
field_70952_f, isMating
field_70953_g, isPlaying
field_70954_d, village
field_70955_e, randomTickDivider
field_70956_bz, wealth
field_70959_by, needsInitilization
field_70961_j, timeUntilReset
field_70962_h, buyingPlayer
field_70963_i, buyingList
field_70976_f, ringBufferIndex
field_70977_g, dragonPartArray
field_70979_e, ringBuffer
field_70982_bz, dragonPartTail3
field_70983_bA, dragonPartWing1
field_70984_by, dragonPartTail2
field_70985_j, dragonPartTail1
field_70986_h, dragonPartHead
field_70987_i, dragonPartBody
field_70988_bD, animTime
field_70990_bB, dragonPartWing2
field_70991_bC, prevAnimTime
field_70992_bH, healingEnderCrystal
field_70994_bF, slowed
field_70995_bG, deathTicks
field_71067_cb, experienceTotal
field_71068_ca, experienceLevel
field_71069_bz, inventoryContainer
field_71070_bA, openContainer
field_71071_by, inventory
field_71075_bZ, capabilities
field_71076_b, sleepTimer
field_71077_c, spawnPos
field_71078_a, enderChest
field_71079_bU, renderOffsetX
field_71080_cy, prevTimeInPortal
field_71081_bT, bedLocation
field_71082_cx, renderOffsetY
field_71083_bS, sleeping
field_71085_bR, chasingPosZ
field_71086_bY, timeInPortal
field_71087_bX, inPortal
field_71088_bW, timeUntilPortal
field_71089_bV, renderOffsetZ
field_71090_bL, xpCooldown
field_71091_bM, prevChasingPosX
field_71093_bK, dimension
field_71094_bP, chasingPosX
field_71095_bQ, chasingPosY
field_71096_bN, prevChasingPosY
field_71097_bO, prevChasingPosZ
field_71100_bB, foodStats
field_71101_bC, flyToggleTimer
field_71102_ce, speedInAir
field_71104_cf, fishEntity
field_71106_cc, experience
field_71107_bF, prevCameraYaw
field_71109_bG, cameraYaw
field_71130_g, entityRemoveQueue
field_71131_d, managedPosX
field_71132_e, managedPosZ
field_71133_b, server
field_71134_c, interactionManager
field_71135_a, connection
field_71136_j, queuedEndExit
field_71137_h, isChangingQuantityOnly
field_71138_i, ping
field_71139_cq, currentWindowId
field_71140_co, chatColours
field_71143_cn, chatVisibility
field_71144_ck, lastExperience
field_71146_ci, lastFoodLevel
field_71147_cj, wasHungry
field_71148_cg, language
field_71149_ch, lastHealth
field_71154_f, renderArmYaw
field_71155_g, renderArmPitch
field_71156_d, sprintToggleTimer
field_71157_e, sprintingTicksLeft
field_71158_b, movementInput
field_71159_c, mc
field_71163_h, prevRenderArmYaw
field_71164_i, prevRenderArmPitch
field_71174_a, connection
field_71180_f, otherPlayerMPYaw
field_71181_g, otherPlayerMPPitch
field_71182_d, otherPlayerMPY
field_71183_e, otherPlayerMPZ
field_71184_b, otherPlayerMPPosRotationIncrements
field_71185_c, otherPlayerMPX
field_71280_D, buildLimit
field_71284_A, pvpEnabled
field_71285_B, allowFlight
field_71286_C, motd
field_71287_L, worldName
field_71288_M, isDemo
field_71289_N, enableBonusChest
field_71292_I, serverKeyPair
field_71293_J, serverOwner
field_71294_K, folderName
field_71295_T, startProfiling
field_71296_Q, serverIsRunning
field_71298_S, userMessage
field_71299_R, timeOfLastWarning
field_71302_d, currentTask
field_71303_e, percentDone
field_71304_b, profiler
field_71305_c, worlds
field_71307_n, usageSnooper
field_71308_o, anvilFile
field_71310_m, anvilConverterForAnvilFile
field_71311_j, tickTimeArray
field_71312_k, timeOfLastDimensionTick
field_71315_w, tickCounter
field_71316_v, serverStopped
field_71317_u, serverRunning
field_71318_t, playerList
field_71319_s, serverPort
field_71320_r, hostname
field_71321_q, commandManager
field_71322_p, tickables
field_71323_z, canSpawnNPCs
field_71324_y, canSpawnAnimals
field_71325_x, onlineMode
field_71335_s, guiIsEnabled
field_71337_q, gameType
field_71338_p, canSpawnStructures
field_71339_n, rconThread
field_71340_o, settings
field_71341_l, pendingCommandList
field_71342_m, rconQueryThread
field_71345_q, lanServerPing
field_71346_p, isPublic
field_71348_o, isGamePaused
field_71349_l, mc
field_71350_m, worldSettings
field_71412_D, gameDir
field_71415_G, inGameHasFocus
field_71417_B, mouseHelper
field_71419_L, debugUpdateTime
field_71420_M, fpsCounter
field_71421_N, prevFrameTime
field_71422_O, currentServerData
field_71423_H, systemTime
field_71424_I, profiler
field_71425_J, running
field_71426_K, debug
field_71427_U, usageSnooper
field_71428_T, timer
field_71429_W, leftClickCounter
field_71431_Q, fullscreen
field_71432_P, instance
field_71433_S, crashReporter
field_71434_R, hasCrashed
field_71435_Y, tempDisplayHeight
field_71436_X, tempDisplayWidth
field_71437_Z, integratedServer
field_71438_f, renderGlobal
field_71439_g, player
field_71440_d, displayHeight
field_71441_e, world
field_71442_b, playerController
field_71443_c, displayWidth
field_71444_a, memoryReserve
field_71445_n, isGamePaused
field_71446_o, renderEngine
field_71449_j, session
field_71452_i, effectRenderer
field_71453_ak, networkManager
field_71454_w, skipRenderWorld
field_71455_al, integratedServerIsRunning
field_71456_v, ingameGUI
field_71457_ai, joinPlayerCounter
field_71459_aj, isDemo
field_71460_t, entityRenderer
field_71461_s, loadingScreen
field_71462_r, currentScreen
field_71464_q, standardGalacticFontRenderer
field_71465_an, debugProfilerName
field_71466_p, fontRenderer
field_71467_ac, rightClickDelayTimer
field_71469_aa, saveLoader
field_71470_ab, debugFPS
field_71474_y, gameSettings
field_71475_ae, serverName
field_71476_x, objectMouseOver
field_71477_af, serverPort
field_71510_d, crashReportFile
field_71511_b, cause
field_71512_c, crashReportSections
field_71513_a, description
field_71533_a, commandListener
field_71561_b, commandSet
field_71562_a, commandMap
field_71567_b, ILLEGAL_FILE_CHARACTERS
field_71576_a, crashReport
field_72307_f, hitVec
field_72308_g, entityHit
field_72313_a, typeOfHit
field_72334_f, maxZ
field_72336_d, maxX
field_72337_e, maxY
field_72338_b, minY
field_72339_c, minZ
